1593561600000,9138.88,9138.88,9101.00,9121.28,5139.545,1593563399999,46858375.94640,13992,2405.528,21931700.22934,0
1593563400000,9121.28,9128.19,9090.00,9123.29,3500.470,1593565199999,31890118.95015,9828,1427.287,13006244.68687,0
1593565200000,9123.29,9132.46,9105.50,9105.51,2139.000,1593566999999,19504044.10513,6763,829.202,7561379.58586,0
1593567000000,9105.51,9127.63,9101.22,9124.50,1468.890,1593568799999,13393403.84031,4607,778.042,7093990.74415,0
1593568800000,9124.50,9147.00,9114.02,9137.04,3188.520,1593570599999,29127321.51019,8700,1669.889,15254952.97586,0
1593570600000,9137.14,9145.99,9128.00,9135.01,1231.778,1593572399999,11252408.82318,4287,369.028,3371678.07890,0
1593572400000,9135.01,9138.00,9126.78,9128.47,821.977,1593574199999,7506593.27032,3489,421.882,3852921.36320,0
1593574200000,9128.46,9142.77,9114.57,9138.76,2076.474,1593575999999,18954097.51962,6600,1018.262,9296681.73433,0
1593576000000,9139.22,9155.95,9139.21,9155.00,3392.975,1593577799999,31042044.14559,8821,1848.057,16908129.29388,0
1593577800000,9155.00,9162.88,9146.97,9146.97,1898.718,1593579599999,17382949.98503,5811,863.152,7903068.32178,0
1593579600000,9146.96,9147.85,9132.00,9141.76,1898.208,1593581399999,17351050.81999,5974,864.861,7905524.15784,0
1593581400000,9141.76,9154.31,9141.76,9143.20,1155.600,1593583199999,10573092.59629,3550,575.997,5269892.25183,0
1593583200000,9143.20,9149.95,9126.00,9136.40,2175.570,1593584999999,19874259.71182,6459,973.067,8889247.12695,0
1593585000000,9136.39,9145.46,9133.65,9136.21,984.503,1593586799999,8998424.08154,3524,392.075,3583850.88608,0
1593586800000,9136.21,9155.00,9131.15,9154.38,1946.294,1593588599999,17803665.39223,6198,1055.942,9658990.45667,0
1593588600000,9154.39,9157.00,9133.00,9136.45,1595.556,1593590399999,14591922.30902,5280,754.544,6900283.14958,0
1593590400000,9136.45,9172.24,9135.00,9170.74,4345.273,1593592199999,39795710.25698,10470,2531.950,23193493.59181,0
1593592200000,9170.74,9200.00,9166.56,9174.61,7450.528,1593593999999,68399692.98889,17264,4200.622,38569915.25240,0
1593594000000,9174.61,9184.00,9161.47,9166.54,2779.326,1593595799999,25499925.71258,7865,1136.758,10431256.26345,0
1593595800000,9166.54,9170.96,9155.00,9167.35,2014.714,1593597599999,18460504.37955,6513,1122.987,10290133.05177,0
1593597600000,9167.26,9178.00,9146.57,9151.00,3667.147,1593599399999,33587062.23690,10400,1455.958,13334874.95050,0
1593599400000,9151.01,9160.41,9143.03,9150.99,2311.611,1593601199999,21152725.08481,6518,939.334,8595719.11987,0
1593601200000,9150.99,9154.35,9135.04,9147.35,2638.907,1593602999999,24131347.68161,7894,1253.727,11464874.79968,0
1593603000000,9147.35,9159.00,9141.09,9157.72,1637.844,1593604799999,14989445.47581,5653,803.595,7354218.30046,0
1593604800000,9157.72,9158.33,9137.19,9144.11,1904.133,1593606599999,17414998.77516,6621,953.426,8719451.72885,0
1593606600000,9144.10,9166.81,9142.05,9165.53,2262.734,1593608399999,20711023.61725,7214,1211.470,11088994.14787,0
1593608400000,9165.53,9169.83,9152.81,9156.06,1961.646,1593610199999,17970662.74681,6359,821.310,7524405.38581,0
1593610200000,9156.06,9258.00,9155.56,9212.07,22712.176,1593611999999,209339316.28894,47577,13242.612,122056725.09058,0
1593612000000,9212.07,9238.68,9207.00,9231.00,7317.556,1593613799999,67488272.00678,15391,3572.098,32942837.66294,0
1593613800000,9231.00,9247.25,9215.00,9218.56,4455.857,1593615599999,41127379.67187,11948,2083.753,19233395.65884,0
1593615600000,9218.56,9237.60,9213.03,9226.74,3905.162,1593617399999,36036502.55101,10073,1952.839,18022680.39209,0
1593617400000,9226.89,9268.95,9226.89,9263.75,6978.195,1593619199999,64539674.88461,18561,3972.144,36741843.41340,0
1593619200000,9263.75,9279.00,9229.81,9266.16,8654.541,1593620999999,80146870.39422,21494,4174.884,38669962.65199,0
1593621000000,9266.06,9293.00,9266.06,9284.13,8242.244,1593622799999,76489926.85462,18454,4650.134,43156701.00591,0
1593622800000,9284.12,9288.73,9261.00,9268.47,3128.524,1593624599999,29002505.28521,9355,1265.014,11727203.93406,0
1593624600000,9268.50,9289.05,9267.43,9275.46,2768.171,1593626399999,25685927.99637,8367,1423.574,13209978.06630,0
1593626400000,9275.45,9279.23,9261.00,9265.81,2638.721,1593628199999,24458109.43509,7586,1228.648,11388417.97818,0
1593628200000,9265.82,9268.74,9245.00,9255.50,3029.716,1593629999999,28040207.71726,8508,1457.481,13490510.34198,0
1593630000000,9255.49,9270.09,9243.12,9260.60,1915.779,1593631799999,17737776.44790,6666,1016.536,9411995.34702,0
1593631800000,9260.59,9268.92,9235.12,9238.59,2564.015,1593633599999,23719237.51812,8020,1019.296,9429652.21920,0
1593633600000,9238.60,9258.81,9235.12,9254.40,1845.799,1593635399999,17067966.81015,6684,947.948,8765851.76914,0
1593635400000,9254.40,9255.51,9231.04,9235.63,2109.028,1593637199999,19489807.25533,6789,924.114,8540054.17714,0
1593637200000,9235.62,9245.00,9220.76,9230.89,2714.587,1593638999999,25060910.09840,10546,1241.610,11462963.45872,0
1593639000000,9230.89,9246.66,9226.80,9237.49,1773.923,1593640799999,16381917.26931,6532,1057.725,9766909.98460,0
1593640800000,9237.49,9242.22,9221.00,9222.71,1533.905,1593642599999,14158506.27346,6158,860.968,7947601.54688,0
1593642600000,9222.70,9248.79,9210.00,9240.99,2789.664,1593644399999,25742150.20266,9514,1373.857,12681698.40628,0
1593644400000,9240.99,9249.00,9236.88,9241.56,1364.193,1593646199999,12609047.34765,5610,588.266,5437330.15333,0
1593646200000,9241.56,9247.00,9224.52,9233.29,1612.488,1593647999999,14888808.01901,6029,902.678,8334623.73397,0
1593648000000,9233.29,9244.29,9223.75,9238.00,1831.567,1593649799999,16914536.90581,6452,749.913,6926481.37030,0
1593649800000,9238.00,9244.00,9217.59,9226.55,1891.026,1593651599999,17449495.01606,6535,881.867,8137554.56923,0
1593651600000,9226.55,9240.00,9220.13,9233.27,1469.945,1593653399999,13569144.81267,5232,652.263,6021252.89508,0
1593653400000,9233.28,9248.00,9223.00,9247.99,1196.530,1593655199999,11049905.34172,4421,686.305,6338786.87015,0
1593655200000,9247.53,9262.99,9239.65,9248.04,2743.276,1593656999999,25381751.64675,9053,1363.594,12616844.36609,0
1593657000000,9248.04,9252.51,9238.88,9239.01,1682.085,1593658799999,15552821.94057,4142,1098.681,10159829.99450,0
1593658800000,9239.01,9249.00,9234.93,9240.00,763.740,1593660599999,7057647.75121,3410,359.836,3325416.86304,0
1593660600000,9240.01,9240.01,9230.11,9237.00,832.706,1593662399999,7690367.12890,3891,341.448,3153507.41305,0
1593662400000,9237.04,9243.08,9232.50,9232.75,906.932,1593664199999,8378000.77097,3840,277.112,2560163.10788,0
1593664200000,9232.76,9239.72,9227.00,9237.36,1158.152,1593665999999,10692342.73612,4057,646.663,5970316.31155,0
1593666000000,9237.36,9253.32,9230.00,9245.49,2270.092,1593667799999,20988547.34888,6606,1277.465,11811646.08330,0
1593667800000,9245.46,9249.44,9203.78,9212.69,5451.301,1593669599999,50286669.44458,14474,2196.379,20259236.07277,0
1593669600000,9211.80,9217.67,9177.00,9204.07,11258.424,1593671399999,103531642.02703,26388,4919.933,45252765.66895,0
1593671400000,9204.08,9213.23,9191.97,9205.44,2571.643,1593673199999,23666878.07513,8960,1207.927,11117383.57970,0
1593673200000,9205.43,9218.71,9197.00,9210.02,2176.053,1593674999999,20039960.58920,8539,905.754,8342314.73154,0
1593675000000,9210.01,9218.00,9204.06,9209.37,1628.764,1593676799999,15003319.38932,5580,963.462,8874575.02739,0
1593676800000,9209.38,9209.38,9192.69,9192.95,2100.206,1593678599999,19319129.25704,7461,966.255,8888037.53720,0
1593678600000,9193.00,9220.00,9171.00,9211.50,5293.063,1593680399999,48680486.51225,15145,2519.480,23177787.66296,0
1593680400000,9211.50,9223.00,9207.13,9210.46,2409.589,1593682199999,22206885.26355,7433,1409.185,12987337.76877,0
1593682200000,9210.41,9218.66,9205.00,9214.64,1507.741,1593683999999,13888014.94536,5608,761.223,7011997.33648,0
1593684000000,9214.63,9218.44,9195.20,9198.00,2506.671,1593685799999,23067682.10258,7155,1096.868,10094281.77893,0
1593685800000,9198.01,9210.03,9190.30,9210.02,2591.676,1593687599999,23842755.80956,7897,1367.103,12577133.38978,0
1593687600000,9210.01,9210.01,9180.00,9183.08,3966.072,1593689399999,36453459.14529,9952,1495.507,13747468.42594,0
1593689400000,9183.72,9200.00,9177.20,9198.52,2673.470,1593691199999,24567297.84554,8394,1384.618,12724317.35621,0
1593691200000,9198.51,9199.27,9183.03,9184.49,1937.593,1593692999999,17810532.76990,6687,683.630,6284871.37161,0
1593693000000,9184.50,9247.33,9183.55,9242.84,9631.270,1593694799999,88880332.39469,26826,5363.434,49489085.17846,0
1593694800000,9242.84,9246.11,9227.00,9239.85,3506.392,1593696599999,32387285.26625,11207,1581.892,14612161.99257,0
1593696600000,9238.54,9258.00,9232.28,9249.05,4723.864,1593698399999,43688758.20204,13137,2360.987,21836923.49924,0
1593698400000,9249.04,9256.40,9220.00,9221.05,3671.515,1593700199999,33917871.72422,11983,1295.248,11966301.77863,0
1593700200000,9221.04,9235.37,9194.16,9200.00,5440.240,1593701999999,50131658.62081,15469,2428.826,22384148.03960,0
1593702000000,9199.99,9200.00,9011.00,9072.16,37240.425,1593703799999,338633142.37437,82252,15786.741,143484030.23447,0
1593703800000,9072.37,9091.70,9032.49,9049.61,9116.873,1593705599999,82683505.78897,24172,4082.944,37038382.46111,0
1593705600000,9049.62,9074.60,9025.00,9041.73,11438.143,1593707399999,103516290.22442,30772,5332.249,48267937.46179,0
1593707400000,9041.74,9067.34,8936.00,9047.29,26482.829,1593709199999,238386761.42899,61463,12286.863,110637474.24592,0
1593709200000,9047.29,9061.19,9017.00,9050.00,6933.820,1593710999999,62654735.86564,20208,3229.201,29182857.01365,0
1593711000000,9050.00,9079.14,9044.00,9067.03,4749.683,1593712799999,43051209.15968,15880,2431.835,22044483.84502,0
1593712800000,9067.03,9076.21,9028.54,9062.60,5282.760,1593714599999,47841125.74488,16366,2278.981,20637232.46549,0
1593714600000,9062.65,9080.39,9052.78,9066.39,2220.842,1593716399999,20133703.34565,9453,1098.902,9963843.74011,0
1593716400000,9066.38,9077.74,9030.00,9060.08,4507.224,1593718199999,40821486.75373,14387,1944.049,17608994.15821,0
1593718200000,9060.07,9072.49,9040.00,9056.52,3043.486,1593719999999,27552968.95277,10480,1388.184,12566887.81795,0
1593720000000,9056.53,9066.97,9037.94,9058.99,2618.413,1593721799999,23699830.91496,9606,1161.864,10516197.92869,0
1593721800000,9058.99,9086.65,9058.28,9077.17,3903.590,1593723599999,35424179.40343,12376,1951.730,17712745.11278,0
1593723600000,9077.54,9095.33,9069.00,9092.91,2537.196,1593725399999,23040941.77141,8871,1358.634,12341595.26911,0
1593725400000,9092.84,9150.00,9088.00,9125.76,7290.591,1593727199999,66450598.17016,20279,4170.166,38016479.24127,0
1593727200000,9125.77,9140.00,9113.14,9114.26,3977.492,1593728999999,36299186.94149,12637,1885.686,17209064.89615,0
1593729000000,9114.27,9121.72,9086.00,9100.27,3471.262,1593730799999,31596463.79782,10459,1556.739,14170444.23033,0
1593730800000,9100.28,9106.09,9086.00,9090.90,2007.857,1593732599999,18258557.95119,7295,888.643,8081152.67475,0
1593732600000,9090.90,9100.00,9079.38,9087.72,2133.435,1593734399999,19394052.82236,7014,1138.127,10346814.49847,0
1593734400000,9087.72,9092.00,9065.82,9090.11,2499.171,1593736199999,22689892.26539,8621,1056.764,9594860.49573,0
1593736200000,9090.11,9104.93,9088.22,9096.09,1664.733,1593737999999,15144700.70093,5565,718.165,6533696.86987,0
1593738000000,9096.09,9118.55,9085.27,9106.25,2224.174,1593739799999,20242258.04861,7739,1048.182,9539898.43062,0
1593739800000,9106.25,9121.77,9106.24,9108.00,1751.980,1593741599999,15967427.99132,6332,725.763,6614971.59869,0
1593741600000,9108.01,9114.89,9100.93,9112.00,1203.762,1593743399999,10964462.42967,6682,476.478,4339927.00386,0
1593743400000,9112.00,9120.00,9093.88,9095.38,1782.099,1593745199999,16222676.04402,9849,710.470,6467854.39447,0
1593745200000,9095.38,9103.77,9095.38,9102.73,1073.964,1593746999999,9772744.58230,7783,500.326,4552942.58874,0
1593747000000,9102.74,9102.82,9085.18,9093.67,1568.414,1593748799999,14260522.25402,6361,624.113,5674479.72598,0
1593748800000,9093.68,9097.59,9076.21,9089.24,1632.757,1593750599999,14838842.90163,6882,620.967,5643707.01546,0
1593750600000,9089.24,9098.00,9087.04,9094.83,835.767,1593752399999,7599192.41504,4460,485.743,4416443.92474,0
1593752400000,9094.82,9103.63,9084.91,9088.31,1408.586,1593754199999,12811651.93864,6092,681.119,6195318.58241,0
1593754200000,9088.31,9113.16,9088.31,9109.57,2223.661,1593755999999,20247537.14836,7535,1296.932,11809084.59654,0
1593756000000,9109.48,9114.00,9099.00,9100.54,1445.340,1593757799999,13160150.81310,5726,788.489,7179872.83857,0
1593757800000,9100.54,9105.57,9092.47,9094.65,1027.760,1593759599999,9350827.18421,4604,434.062,3949132.48401,0
1593759600000,9094.31,9097.99,9086.66,9097.99,1189.635,1593761399999,10818045.19245,4948,501.083,4556882.99261,0
1593761400000,9097.98,9107.00,9091.44,9103.89,1785.561,1593763199999,16249066.92924,6317,912.051,8299466.80815,0
1593763200000,9103.88,9124.52,9100.90,9112.00,4003.659,1593764999999,36491145.74355,11917,2616.624,23850183.23541,0
1593765000000,9111.99,9114.76,9095.00,9102.09,1667.000,1593766799999,15173679.84567,6708,703.112,6399873.75198,0
1593766800000,9102.09,9109.65,9090.00,9099.42,1838.269,1593768599999,16728537.28960,6261,781.205,7110419.60589,0
1593768600000,9099.43,9099.96,9036.06,9076.50,7064.275,1593770399999,64086929.02268,19127,2783.990,25261025.19230,0
1593770400000,9076.50,9079.26,9055.90,9075.68,3980.065,1593772199999,36082922.04829,13148,2012.830,18248043.33473,0
1593772200000,9075.68,9086.08,9066.00,9077.79,1623.560,1593773999999,14737189.81070,6320,804.674,7304304.07661,0
1593774000000,9077.80,9085.44,9068.00,9075.59,1200.804,1593775799999,10898170.65552,6468,595.410,5404105.39078,0
1593775800000,9075.60,9099.00,9075.10,9096.98,2566.729,1593777599999,23326159.19752,7744,1454.816,13221743.32745,0
1593777600000,9096.99,9113.17,9092.39,9095.39,4722.693,1593779399999,42998638.95769,12676,2097.334,19095302.52593,0
1593779400000,9095.39,9110.00,9093.00,9107.44,1993.340,1593781199999,18140742.77620,5917,1090.265,9922636.51004,0
1593781200000,9107.44,9124.32,9095.22,9120.07,3293.010,1593782999999,30005614.43227,10726,1775.225,16176874.81249,0
1593783000000,9120.39,9120.99,9089.00,9089.02,3062.475,1593784799999,27878480.21478,8943,1329.839,12107020.05659,0
1593784800000,9089.02,9100.00,9083.00,9091.64,2475.470,1593786599999,22506843.92231,8555,1266.882,11518505.53623,0
1593786600000,9091.64,9094.92,9076.00,9087.28,2306.175,1593788399999,20950508.86909,7171,1019.775,9264130.06792,0
1593788400000,9087.27,9104.90,9087.27,9093.90,2047.545,1593790199999,18625580.01847,7702,1002.326,9117644.25323,0
1593790200000,9093.90,9105.00,9090.01,9098.25,1205.913,1593791999999,10972649.12717,4699,605.330,5508076.42449,0
1593792000000,9098.24,9113.00,9090.65,9093.91,3149.516,1593793799999,28670020.97417,8673,1711.437,15581282.02504,0
1593793800000,9093.91,9095.94,9079.79,9088.26,1879.000,1593795599999,17075722.29440,5743,840.194,7635312.28136,0
1593795600000,9088.18,9101.68,9082.22,9089.00,1355.961,1593797399999,12329274.59460,5230,668.872,6081971.43706,0
1593797400000,9088.99,9095.00,9085.00,9088.38,740.724,1593799199999,6732921.97116,2884,362.023,3290702.04610,0
1593799200000,9088.38,9090.09,9070.19,9081.67,2122.987,1593800999999,19275014.90886,6581,949.003,8616502.39316,0
1593801000000,9081.67,9092.27,9076.87,9079.23,1401.279,1593802799999,12730929.61141,4297,635.066,5769887.39457,0
1593802800000,9079.23,9084.43,9070.00,9078.05,1535.437,1593804599999,13936023.80888,5223,777.673,7058285.72482,0
1593804600000,9078.05,9089.00,9068.35,9083.35,1451.561,1593806399999,13176773.94023,4760,654.473,5941595.45371,0
1593806400000,9083.36,9083.36,9068.86,9078.95,1200.113,1593808199999,10891112.66532,4166,472.587,4288474.92061,0
1593808200000,9078.95,9095.00,9075.01,9087.74,1550.423,1593809999999,14086417.12505,4589,754.125,6851955.13334,0
1593810000000,9087.74,9092.53,9081.00,9083.51,961.279,1593811799999,8735625.99630,3278,379.773,3451423.02526,0
1593811800000,9083.51,9095.00,9081.78,9094.76,683.203,1593813599999,6209188.88913,2553,364.741,3315057.36828,0
1593813600000,9094.77,9102.94,9082.23,9091.78,1575.924,1593815399999,14332720.99406,5440,804.497,7317247.90253,0
1593815400000,9091.78,9092.00,9081.19,9084.00,587.083,1593817199999,5334399.93778,2593,263.953,2398389.50625,0
1593817200000,9084.00,9084.01,9059.00,9074.37,2631.601,1593818999999,23872965.34944,8486,1290.726,11709416.86506,0
1593819000000,9074.38,9075.21,9041.00,9057.52,3752.901,1593820799999,33999012.42594,10804,1414.951,12820763.28024,0
1593820800000,9058.07,9073.85,9045.37,9068.15,3003.575,1593822599999,27206439.48119,8599,1322.113,11976760.15167,0
1593822600000,9067.92,9080.00,9063.21,9072.27,1612.621,1593824399999,14628753.72584,5668,760.930,6903431.57899,0
1593824400000,9072.27,9073.07,9051.73,9065.27,1572.989,1593826199999,14253249.42752,5186,801.453,7262022.89513,0
1593826200000,9065.26,9078.75,9065.00,9071.55,926.433,1593827999999,8404732.39071,3371,466.793,4234911.22327,0
1593828000000,9071.55,9094.00,9066.71,9087.95,2765.786,1593829799999,25126377.15946,8789,1429.509,12986108.26886,0
1593829800000,9087.95,9095.00,9078.22,9085.18,1475.786,1593831599999,13410015.92819,4901,792.436,7201218.17063,0
1593831600000,9085.18,9097.70,9079.35,9080.01,1476.828,1593833399999,13422285.65772,4515,737.860,6706671.03582,0
1593833400000,9080.02,9089.00,9076.17,9083.88,717.576,1593835199999,6517429.53753,2545,386.092,3506891.08313,0
1593835200000,9083.87,9090.90,9077.24,9084.44,756.895,1593836999999,6875531.97171,2825,319.750,2904825.34430,0
1593837000000,9084.44,9091.00,9081.30,9083.41,590.321,1593838799999,5363854.16226,2283,247.264,2246725.11734,0
1593838800000,9083.41,9091.00,9079.21,9079.95,983.180,1593840599999,8931727.36854,4897,404.433,3674622.47146,0
1593840600000,9079.95,9090.32,9077.40,9090.14,912.001,1593842399999,8285046.33401,3617,596.937,5422749.91959,0
1593842400000,9090.15,9091.00,9079.00,9083.04,823.963,1593844199999,7485504.10767,2958,379.004,3443237.78014,0
1593844200000,9083.04,9084.00,9070.00,9077.88,1463.720,1593845999999,13284590.95172,4210,668.460,6066720.45481,0
1593846000000,9077.89,9086.07,9075.03,9076.66,706.621,1593847799999,6416406.69255,3220,299.513,2719827.73877,0
1593847800000,9076.66,9079.62,9070.55,9074.41,969.323,1593849599999,8795389.64677,3306,520.220,4720311.31642,0
1593849600000,9074.41,9083.96,9074.00,9080.40,1063.100,1593851399999,9652532.06922,3933,517.807,4701439.78868,0
1593851400000,9080.41,9082.56,9072.10,9075.13,763.707,1593853199999,6932053.41041,2738,343.537,3118340.46110,0
1593853200000,9075.13,9076.99,9070.00,9071.35,913.599,1593854999999,8288383.10762,3552,427.171,3875522.89428,0
1593855000000,9070.85,9078.72,9068.60,9073.99,787.181,1593856799999,7142459.57712,3062,448.139,4066178.58767,0
1593856800000,9073.99,9074.00,9059.35,9065.41,1520.520,1593858599999,13788600.30807,4879,564.584,5120325.98377,0
1593858600000,9065.41,9069.00,9058.02,9063.69,1505.386,1593860399999,13644762.70145,4523,690.668,6260025.93000,0
1593860400000,9063.69,9076.99,9052.00,9066.67,1995.127,1593862199999,18084072.99912,7642,968.561,8780997.83666,0
1593862200000,9066.67,9066.67,9055.31,9058.67,1191.340,1593863999999,10794435.59651,4312,675.807,6123236.37061,0
1593864000000,9058.67,9073.98,9042.84,9068.00,2950.280,1593865799999,26727589.03296,8964,1438.737,13036844.34231,0
1593865800000,9068.01,9074.19,9062.00,9069.58,1381.510,1593867599999,12527532.70858,4368,733.140,6648589.47920,0
1593867600000,9069.58,9075.00,9067.94,9071.39,1068.004,1593869399999,9687696.16551,3341,480.470,4358427.30298,0
1593869400000,9070.80,9085.00,9069.87,9078.00,2433.742,1593871199999,22091067.73503,6309,1323.103,12011062.48058,0
1593871200000,9078.00,9081.47,9068.46,9070.00,1438.599,1593872999999,13053912.55083,4714,651.288,5909779.35712,0
1593873000000,9070.01,9076.00,9067.89,9069.00,882.978,1593874799999,8009464.04492,3073,300.122,2722597.88627,0
1593874800000,9069.00,9070.97,9055.13,9056.94,2101.239,1593876599999,19040327.22841,7150,934.559,8468289.45531,0
1593876600000,9056.73,9068.00,9051.00,9066.49,1747.291,1593878399999,15831485.12772,5575,810.220,7341340.67091,0
1593878400000,9066.49,9074.80,9062.00,9070.84,1352.684,1593880199999,12267589.27373,4764,677.137,6141054.27453,0
1593880200000,9070.84,9074.00,9065.43,9073.41,793.014,1593881999999,7192585.95434,2896,407.338,3694584.10164,0
1593882000000,9073.41,9082.94,9068.02,9074.35,1666.004,1593883799999,15121156.32232,5032,845.569,7675055.72361,0
1593883800000,9074.36,9194.00,9074.12,9169.98,23764.408,1593885599999,217569466.99027,52031,13546.400,123981007.64324,0
1593885600000,9169.97,9191.65,9155.59,9159.00,5316.833,1593887399999,48751072.48271,15135,2640.225,24212989.45454,0
1593887400000,9159.00,9170.00,9122.00,9140.46,6016.995,1593889199999,55024348.77056,15223,2807.476,25677326.17343,0
1593889200000,9140.46,9146.34,9108.94,9121.32,4797.140,1593890999999,43778360.59427,13661,2126.471,19408308.40560,0
1593891000000,9121.33,9138.32,9121.32,9131.33,1497.384,1593892799999,13671209.46075,5054,809.322,7389618.28575,0
1593892800000,9131.33,9147.00,9123.21,9126.52,1904.928,1593894599999,17400659.66366,6923,1015.308,9274838.23805,0
1593894600000,9126.52,9134.31,9124.00,9132.56,935.379,1593896399999,8538739.32146,3609,524.168,4784890.73433,0
1593896400000,9132.56,9143.97,9130.00,9138.60,1439.891,1593898199999,13156545.49159,4958,673.311,6152251.60860,0
1593898200000,9138.60,9139.95,9122.00,9122.52,1452.686,1593899999999,13260117.20097,4613,716.590,6540691.02796,0
1593900000000,9122.52,9134.50,9117.00,9121.42,1269.628,1593901799999,11585152.26627,4722,778.182,7101246.41142,0
1593901800000,9121.43,9135.17,9117.92,9132.93,1062.703,1593903599999,9698526.95542,4142,595.254,5432532.86456,0
1593903600000,9132.58,9133.11,9115.00,9120.61,1156.964,1593905399999,10555010.77140,4177,473.540,4320287.07876,0
1593905400000,9120.61,9143.75,9119.03,9137.18,1287.576,1593907199999,11756588.87872,4437,729.669,6663126.77172,0
